"Index","WMK","UIS","ORB","MAT","ABAX","T","EMR","JCS","VOXX","ZOOM","ROG","GGG","PC","GCO","EBF","F","FNM","NHP","AA","TDW","rf","rm","hml","smb"
"11",0.951632875525465,-2.16675143343825,1.94180858571018,2.35053556736529,-7.69610411361283,0.391773272890195,-1.60431248405759,2.27713824124776,6.2242308877221,-0.701043124395628,-1.75957618903797,-0.749067172915757,3.07716586667537,0,1.41846349919563,1.7192400540373,-2.20909578141919,0.424629088145112,-0.966191091173685,0,0.011,-0.229,1.32,0.26
"12",0.472441823626735,5.17144356866792,-5.94234204708006,0.945881986532315,8.58106564131107,-2.3739987303073,-0.947874395454384,-0.753299230754512,5.97549305020149,0,1.75957618903797,0,-0.126342404677215,5.94044363130797,-2.23814021961348,-1.7192400540373,-1.21004069340875,0,-0.161943355230298,0,0.011,-0.229,0.12,0.61
"13",-0.472441823626735,3.92207131532811,4.00053346136988,-1.36916304179437,2.75180288938923,1.68738494898739,0.947874395454384,3.16305438866056,0,-2.15629412000995,0.868312257346093,0,-0.379987790977454,0,0,1.33973295718213,-0.610555756248488,-0.424629088145112,0.485045413374952,0,0.011,0.401,-0.06,-0.19
"14",0.942662125770344,-0.927363678532922,-1.02484144913677,-0.958984440461519,-1.72914971100611,-0.691360778481842,-0.676135097804376,1.45457110023788,-1.40189211793307,0,0.860837453660013,0,-2.18097162945496,-1.12255622198147,0.81967672041785,1.69655341582966,0.0874508144932395,-0.426439878645757,1.60003413464409,0.78023802841849,0.011,0.271,0.31,0.21
"15",-0.942662125770344,0,-2.97569201223311,-0.968270071641708,5.23828169213312,0,0.135593241113585,1.43371631464073,1.40189211793307,10.3236522449982,0,0,0.775197680431772,4.59639729335968,-0.81967672041785,0.744882401299063,2.07619914484294,0,1.26184639592115,2.13592058454464,0.011,0.751,0.11,0.05
"16",0,0,0,0.968270071641708,0,-1.39722831950162,-0.679812271382096,2.98006276793041,-1.40189211793307,1.28832950768425,0,-1.51518050206023,-1.16506172199751,-1.1748892489083,1.43005501421962,-0.185701074721267,0,-0.858374369139148,0,1.42679717977048,0.011,0.071,0.23,0.39
"17",-2.39628079286511,-2.99470763679519,-4.1672696400568,0.958984440461519,-7.14589639821448,0,0.544219030268511,2.72589279726345,-1.42182490022789,-7.35602031080287,-1.72914971100611,0,0,1.1748892489083,0,-0.746272120158964,-0.343053509678937,0,1.70944333593002,-2.10534091978323,0.011,-0.529,0.67,-0.57
"18",0,-3.00469213522967,6.18754037180875,0,0,-0.807269772511132,1.34772929434808,-2.03742191951373,1.42182490022789,1.37933221323356,0.868312257346093,0,3.83188643021364,-4.59639729335968,-1.43005501421962,-1.89041546391526,0,0,2.58569538362992,1.43644210470355,0.011,0.000999999999999999,0.17,-0.27
"19",-2.8702257297335,3.00469213522967,1.98026272961793,0,0,-3.4006367985195,1.19761910467155,0.683763347760413,-2.98529631496813,-2.08179370692996,0.860837453660013,0,0,2.32460490739399,-0.619197024792117,-1.15164420615592,0.343053509678937,0,0.150037537523451,0,0.011,0.111,0.06,0.27
"20",1.89540078836745,0,-1.98026272961793,-0.531633362723305,-3.77403279828472,1.97204107377185,0,-2.23954235085302,-6.2520356981334,-0.696162703777592,1.6997576368571,0,-0.125391865959346,2.27179238596569,3.4591444769619,2.47867789824558,1.4449890181059,0,-1.20665114131164,1.41610029894976,0.012,0.822,0.23,-0.54
"21",0,-2.02027073175195,3.92207131532811,1.37641135391657,7.41079721537219,1.02250379611615,-0.663572441539806,1.55577900309261,3.17486983145803,2.77795641070755,-1.6997576368571,2.26424767497598,-1.38978863610086,0,0.79681696491769,-0.377358938363948,1.83951675283001,0,0.906350615334706,0,0.012,0.162,0.24,0.14
"22",0.974824941366048,1.05563302657141,0,4.01908805832454,-7.41079721537219,0,1.97765179764566,0,-1.51136378100478,0,-0.860837453660013,2.21411258772136,0.76045993852194,-1.1748892489083,-0.79681696491769,1.31457292125028,-0.498339901754807,1.2848142477849,0.300300525976938,0.659524237273468,0.012,0.932,0.26,-0.12
"23",0.483871911822309,-2.04005443004913,-3.92207131532811,-17.1471540769889,0,-0.305654848254866,2.45015480418167,-3.66853364568014,1.51136378100478,-2.77795641070755,-0.868312257346093,1.44930073025667,1.00503358535011,3.39621558998142,-1.40989243795016,4.91454670688882,0.911734454927604,3.75827111490429,2.66287923466015,2.75544174793838,0.012,0.562,0.68,-0.44
"24",-0.970096532625764,0.98442140347772,3.92207131532811,-1.08500160240661,0,-1.12879597738518,1.5170961007807,-1.43371631464073,6.0624621816435,-8.82926071456787,0,-0.722024797348708,-2.4036577828241,0,-1.43005501421962,-1.07143882124063,-0.911734454927604,0,2.16614967811795,0.637452357743618,0.012,-0.278,0.68,-0.45
"25",1.45163839411242,-0.98442140347772,-1.94180858571018,0,7.41079721537219,-0.517331728022041,0.500626827814399,1.43371631464073,1.40189211793307,-4.72528848505451,0.868312257346093,0,0.255754615111714,-5.69516741245133,-0.619197024792117,0.893660996640699,-1.67930058826213,0,-1.43887374520995,1.34124298603879,0.012,-0.178,0.39,0.03
"26",0.479234144030682,0,7.55075525081454,-4.84265939054742,-7.41079721537219,-1.04276231622591,0.373832211060687,-0.714288751238001,-8.97571808058135,-3.27898228229913,1.71432769864375,0,0,-2.3530497410194,0.619197024792117,-2.34034083841603,-0.76498460604042,3.22608622182214,-1.60704700326091,3.23852511577174,0.012,-0.628,0.19,-0.04
"27",0.476948439903513,0,3.57180826020791,2.76052660918888,0,0.731073752200606,1.97050710793327,-2.17399866364061,-3.22400585734224,6.45385211375711,-0.853490244983734,1.43887374520997,0.127632435960434,0,2.23814021961348,1.80510316455684,0.595493040041273,0,-0.4428051515732,-2.53567177331324,0.012,0.232,0.02,-0.24
"28",-0.476948439903513,-1.07750731679586,-3.57180826020791,-2.2529113060028,0,0.518942524222554,-0.611622701743597,-3.16305438866056,3.22400585734224,-1.57483569681389,0,0,-0.383387051072148,2.3530497410194,-1.41846349919563,1.77309609712319,-0.93737371491982,-0.397614837963944,0.147819686931094,3.21620370028874,0.012,0.292,0.3,0.17
"29",-0.479234144030682,0,-3.70412716803492,-0.507615303186082,-1.86340795448929,1.43887374520997,1.70320418944319,0,1.51136378100478,-4.04252478378044,-0.860837453660013,0,-0.900327624995878,0,-1.43887374520997,-2.85224326039963,-0.429001086950809,-0.399202126953735,-1.48812269966514,-0.680531926975503,0.012,-0.568,0.35,0.16
"30",-0.965413773308965,-6.45385211375711,-7.84716154414951,-6.8447763814691,-2.05866336083882,-0.408998525152526,-2.93778777167311,0,-11.6533816255951,-4.2266468007309,0,-0.716848947861259,-0.129282500230543,-5.94044363130797,-1.67018496179314,-3.49621625621399,-2.7900676402544,-0.803217169726433,-3.04437514147231,-1.22138922939379,0.012,-2.588,0.89,-0.63
"31",0.965413773308965,1.14893000477556,2.02027073175195,-1.78698913295665,-12.7833371509885,0,-1.62808856041377,1.50096626505654,0,6.66913744986726,-2.62788844638406,0.716848947861259,1.66777438417847,2.43795594771505,0.838579337627388,-1.6997576368571,-1.42477922219011,0,1.38144944431884,3.17486983145803,0.012,-0.398,0.61,-0.76
"32",-1.94023871467501,2.08703227255804,-6.18754037180875,3.00569074328101,0,1.82746202434814,-0.633314339702284,-4.57222493380951,1.80937434426989,0,-2.09275201059558,0,0.380952841666771,-2.43795594771505,-2.32323014932685,-0.764822083825689,-0.991445705717897,-0.404040953700491,-0.458365966765784,-1.27294867508874,0.012,-0.138,0,0.71
"33",0,0,0,0.53691404150582,0,0.801607498823609,0.506971935025069,2.31224174208542,1.64162373346619,-3.27898228229913,0.902261759963752,1.41846349919564,-0.1268230987995,3.58739389028857,1.48465081169946,0.574164256767529,3.29651230250354,0.806455983673049,-1.85476723557609,3.11597909562411,0.012,0.432,1.49,-0.12
"34",-0.98442140347772,-2.08703227255804,0,-4.79872737208416,-4.65200156348928,1.58419154656579,1.00629779986208,0.759016926667555,-1.64162373346619,-5.12932943875501,-0.902261759963752,0,-0.254129742867271,1.23049351903792,1.67018496179314,0.19065782705816,-2.48459985865308,-3.68139731227165,-0.156128056695248,2.45322548140123,0.012,-0.118,2.11,-1.22
"35",-0.994208686406672,1.04896066710194,0,0.699792918764452,2.44602975701607,0.685269446204062,0.250000130208461,0,-3.50913198112701,-1.76995770994006,0.902261759963752,-0.706716722309247,0,2.32460490739399,-0.831605624165754,-4.08219945202553,0.537635703638006,-0.836824967051653,0.46765478839017,2.94965204440714,0.012,-0.028,-0.48,-0.02
"36",0.994208686406672,4.25596144187961,0,2.34331880148952,2.20597180647322,0,0,3.16305438866056,1.69975763685712,3.50913198112695,0,0.706716722309247,-0.638164258952045,0,1.45080264895787,2.15906325923676,3.85674442067394,2.48975516217271,0.620157026328116,2.86513459136226,0.012,1.382,-1.11,-0.63
"37",1.47302172404031,3.11756174684499,2.10534091978323,-1.78698913295665,0,-0.685269446204062,0.62227954382692,1.45457110023788,1.80937434426989,1.70944333593006,-1.81273845925567,-0.706716722309247,-1.28867762763565,1.09690313705739,2.23814021961348,0.580834159574684,-1.47252552439796,-0.410678195265335,-1.55766389287371,-1.69553061504311,0.012,0.402,0,0.16
"38",-0.979599670318176,0.964637705180538,-2.10534091978323,4.07665144791858,-11.960287237337,1.36587489310402,1.35553523533742,1.43371631464073,1.64162373346619,4.15647694421075,0.910476699291918,2.79738520424062,0.38835000263977,-5.80143950606282,2.18914214818533,-0.580834159574684,0,1.63268932874288,-0.788026142530596,1.15608224010759,0.012,0.322,-0.4,0.51
"39",0.490999349755583,-0.964637705180538,-4.34851119397388,-1.07096070463757,4.80092191863606,-0.875918008988164,-1.35553523533742,2.98006276793041,6.69101976685427,-4.15647694421075,0,-1.38891121606671,0,-6.26135927279865,-1.58733491562904,1.15831410896308,1.30040844232067,2.0040750883446,-1.11377444104559,3.39015516756813,0.011,-0.129,0.05,0.22
"40",0,-1.05563302657141,6.45385211375711,2.26223885626173,2.50736375521161,1.64812261837919,0.741659765504954,-3.69435151916842,1.51136378100478,-0.84423159370699,-0.910476699291918,0.696866931609336,-1.03897038491358,2.531780798429,0.79681696491769,3.21085184084176,2.13045978597792,0.790517950711334,1.11377444104559,-3.93252937850437,0.011,1.151,-0.42,-0.58
"41",-0.490999349755583,1.05563302657141,-4.25596144187961,-0.527705710084359,-4.87901641694322,0.192123017789392,0.980400009662086,-0.71942756340273,0,-2.60438601340995,1.81273845925567,0.692044284457377,-0.130633591405571,-1.20725812342695,-3.63676441708747,0,1.25682425223128,0,-0.316957476127921,0.542374210936236,0.011,0.491,-0.01,0.19
"42",-1.48763074012881,5.80555162594929,4.25596144187961,0.527705710084359,-5.12932943875504,0,-0.611622701743597,1.43371631464073,1.48886124937508,0,-1.81273845925567,1.36988443581619,0.130633591405571,1.20725812342695,0,0,-1.51009581015966,2.71861403041568,-1.92313619278874,0,0.011,-0.359,0.32,0.39
"43",0.498339901754807,1.88756075979084,0,1.17725362252674,2.70006018185058,-0.674051661384301,-1.23458358222992,2.98006276793041,-4.66373108083311,0,0.910476699291918,-0.682596507039984,0,0,0,2.74994413605503,0,0,1.92313619278874,-2.32568621642675,0.011,-0.129,0,0.44
"44",0.989290838374002,0.967629433053219,0,1.03493808620034,7.30828567384767,0,1.23458358222992,-1.56661167443992,0,0,0.902261759963752,0,6.32321852235154,4.87901641694317,-1.45080264895787,1.25787822068602,2.58671076410568,1.14286958236228,2.97128973185117,0,0.011,1.531,-0.2,-0.98
"45",0.490999349755583,0.958356026405749,0,0,13.3531392624523,-0.970881412696079,0.489597061220648,9.69038056396028,-1.56049980688899,1.73917427118688,0,-2.77795641070757,0.85418457129629,-2.40975515790605,4.29075010112765,-0.178731057409576,-0.164880499018416,1.50378773645405,1.98328392329183,0.620905754693224,0.011,0.101,0.44,0.16
"46",0.488600320562593,0,-4.25596144187961,-4.07147501638865,4.08219945202553,-0.195312562088201,1.69495583137733,7.66071214721968,-3.46701390951203,-3.50913198112695,-1.81273845925567,0.701757265864655,2.16354592958781,1.26031721533253,-2.83994745216978,0.53523767385919,2.1225286615282,0.372439909098232,-2.13748595847336,-1.80435151939351,0.011,0.481,-0.28,0.01
"47",-1.96889050869218,-0.958356026405749,-2.1978906718775,-1.21377080144243,-4.08219945202553,-1.37797455980175,-0.481348703154794,2.33246725664089,0,0,0,0,0,-2.43795594771505,0,-2.15835716671744,-2.1225286615282,0.371057939653574,-1.39862419747399,-0.561799230422322,0.011,-0.339,-0.09,0.72
"48",0,0.958356026405749,-2.24728558520586,2.41298570596882,4.08219945202553,-1.49778136970351,-0.362538161431658,0,0,0,-0.918842605440617,0.696866931609336,-1.31659591823041,-1.2916225266546,0,-1.46522767868704,-0.911734454927604,-0.371057939653574,-1.89579137446141,-0.635819874249233,0.011,-0.709,-0.16,0.46
"49",0.495868784651865,0,4.44517625708336,3.38574005906613,3.92207131532811,0.801607498823609,0.843886864586452,-0.723068949314598,-1.64162373346619,5.21857531705701,0,0,0.720291229405801,0,2.83994745216978,1.28324400698845,-0.417188756940634,1.47604155831207,1.73917427118691,3.00197062406506,0.011,0.321,-0.13,0.02
"50",-0.495868784651865,0,-2.1978906718775,-1.15905998149102,7.41079721537219,0.894193737566118,-0.843886864586452,8.08239141191589,0,5.75651107885484,0.918842605440617,0,-0.720291229405801,3.72957847436965,-5.12932943875504,-0.731264684628652,0.417188756940634,-0.366972888896244,-0.156862777262634,3.38098464163203,0.011,-0.039,0.37,-0.12
"51",0.495868784651865,-0.958356026405749,0,-2.22668007757512,-11.3328685307003,-1.39444490586329,0.603502133446998,-5.64499476395754,-1.80937434426989,-3.239307614054,-0.918842605440617,-1.39862419747399,0.720291229405801,-3.72957847436965,0.838579337627388,0.548949228477147,-0.333611652201027,2.54097155253683,0,1.71395098766962,0.011,-0.679,0.61,0.14
"52",0,0.958356026405749,4.34851119397388,2.87226011186226,0,0.200400868671524,0.599881822925363,-7.34544485491531,3.45099807773608,4.04252478378044,-1.86340795448929,1.39862419747399,2.83037761628515,1.2916225266546,5.08756706604534,5.67528165924494,0.166944946954084,-0.719427563402708,0.313479880537137,1.62078102268532,0.011,0.641,0.4,-0.72
"53",1.47302172404031,-0.958356026405749,-4.34851119397388,-2.87226011186226,14.8420005118273,0,-0.840845794940703,-1.22700925918142,0,-3.22608622182212,0.936044275956371,0,-0.232828975959087,1.17763873238252,0,0.172265331144605,-2.02197284492547,0.360360750329836,-1.10150602306773,-2.73811108249786,0.011,-0.439,0.7,-0.07
"54",-0.979599670318176,-0.967629433053219,2.1978906718775,-1.19921490452639,-7.14589639821448,0.49925216031208,0.481348703154794,-10.9139939500364,1.74853143410194,-3.33364202675916,-1.88093319574962,0.692044284457377,0.232828975959087,-2.46926125903713,-4.25596144187959,1.53717800478541,-0.426439878645768,1.42859572474767,0,4.33304122326565,0.011,-0.409,0.72,-0.46
"55",1.46582429112163,-0.901583868162037,-2.1978906718775,-0.537635703638051,-7.69610411361283,0.991088389945416,-0.481348703154794,-4.39824626013288,0,-1.70944333593006,0.944888919793252,0,0,-1.20725812342695,0,0.843886864586452,-0.772204609391025,-1.0695289116748,-1.59493014076781,0,0.011,-0.059,0.11,-0.15
"56",0.483871911822309,0,0,1.73685060816444,3.92207131532811,0.687963401353731,1.31817367020646,3.01174224641574,0,1.70944333593006,0,-0.692044284457377,-1.75957618903797,-2.5629285949742,2.8573372444056,-1.52416159686171,0.172117082077294,0,-0.160901080570053,0,0.011,-0.149,-0.07,-0.01
"57",-0.483871911822309,0,2.1978906718775,0,3.77403279828472,1.07161278768424,-0.836824967051664,6.91092114324028,0,-1.70944333593006,0.936044275956371,0,-0.47449673842257,0,-2.23814021961348,0.34071583216142,1.19659547416124,0,-0.322580924888261,0.568004051570359,0.011,0.651,-0.22,-0.05
"58",0.965413773308965,0,0,1.70719838986475,-7.69610411361283,1.6338662354789,-1.69495583137733,3.99095262303923,-1.74853143410194,-3.50913198112695,0,0,5.99949209035513,-1.35914272035391,-1.45080264895787,0,-1.19659547416124,-1.80836754332954,-0.974033674838481,3.15913542815283,0.011,-0.369,0.21,0.59
"59",-0.481541861486656,0.901583868162037,-4.44517625708336,0.519481687710366,-22.314355131421,0.665085586990966,0,2.62563345665541,5.02751371640102,-1.80185055026785,16.0342650075179,0.692044284457377,3.84451519097015,2.59754864032606,0.831605624165754,1.18344576470029,0.0859475772718721,1.08893997992683,-0.16326534238853,0,0.011,0.421,-0.17,-0.39
"60",0,-1.88756075979084,-2.29895182246991,-0.519481687710366,0,0.754720563538314,-0.244498899306667,3.74015172054234,4.66373108083311,1.80185055026785,8.61291537299389,0.687287928776203,2.44823297591896,-1.23840591997215,5.04647939259093,-0.336700654790434,0.171673861905441,1.0772096981911,-3.15378835146007,0,0.011,0.381,-0.64,-0.12
"61",0.481541861486656,1.88756075979084,4.54623740767577,2.18939846347359,4.87901641694322,1.6775789504837,0,-1.33039656263627,1.58830461730028,1.76995770994006,6.80215260973196,0.682596507039984,-0.105207795080364,1.23840591997215,-1.58733491562904,-1.52934161694984,0,1.06572944739882,-1.87239512662876,-0.550291819723059,0.011,0.161,-0.29,0.57
"62",-0.965413773308965,0,-4.54623740767577,-1.66991677576322,-10.0083458556983,-0.370370793748442,1.09556786609755,0,-1.58830461730028,5.12932943875501,0.67796869853789,0,0,-1.23840591997215,-2.83994745216978,0,0.171379647773495,2.78763695282549,0.514139950041859,-3.68446296318616,0.011,-0.329,0.32,0.13
"63",-3.45429080268769,-3.7337670437644,0,-1.04167608582557,5.12932943875504,-0.931973194880253,-1.09556786609755,-3.63676441708749,-3.00022503037987,-1.68071183163807,-2.278002833182,-0.682596507039984,-0.739570196112904,-2.63034627919012,-2.28938198658526,-1.37933221323356,-3.48467313301684,-1.733145635164,-0.514139950041859,0.380952841666771,0.011,-1.909,0.82,0.38
"64",-1.00926003872241,0,0,-0.656601177089033,3.7295784743697,0.931973194880253,1.21656001636885,-3.93441775648216,-1.66350605045325,-2.56829333045712,-2.09553651759882,-0.687287928776203,3.23450210090774,2.63034627919012,0,1.37933221323356,1.23349581579513,0.34904049397686,-1.03627870355465,1.07155138131252,0.011,0.111,0.4,-0.61
"65",-1.01955003806697,0,-2.3530497410194,0.656601177089033,-3.7295784743697,1.19872343641281,1.32134054583921,-2.76665327181387,1.66350605045325,-0.880324276659827,-0.708385488840491,0.687287928776203,-1.76079121895807,0,1.67018496179314,3.86278082312714,-0.438789646541959,1.38410514118714,-1.57483569681391,1.61695065167313,0.011,-0.409,1.09,-0.45
"66",-0.513699759791608,0.927363678532922,-2.40975515790605,3.34651562945472,2.3716526617316,-1.2915308676682,2.24198181156967,0,8.97571808058135,0,0,-0.687287928776203,5.68681127957289,-1.35914272035391,2.8573372444056,1.14661370876441,2.51858731599017,0.684934184557484,-0.707967558806177,-0.556759866910239,0.011,0.311,0.34,-0.25
"67",-0.516352266004949,0.91884260544064,4.76280489892544,2.12907228088812,-7.50098210048664,-0.652074970043692,-0.116754245603801,6.70107102829602,0,1.73917427118688,0.708385488840491,4.7146778425702,1.27515214820315,0,-0.40322635279384,0,-0.429738521254608,-1.72121288811216,-3.24938334764462,-1.62605208717808,0.011,-0.209,0.78,0.03
"68",-0.519032307069267,1.88756075979084,2.29895182246991,0.617667189172932,10.0083458556983,1.94360583771189,0.814431494168621,2.43914531241591,-1.40189211793307,1.70944333593006,-0.708385488840491,-1.32452267500207,-1.27515214820315,2.59754864032606,2.98529631496811,1.29451645920369,1.87718822804954,1.72121288811216,2.35731677180668,2.67512064072521,0.011,1.221,-0.12,-0.99
"69",4.07873018109246,-1.88756075979084,-4.65200156348931,-2.24168789145422,-10.0083458556983,-0.367309871186139,0.115807772062748,4.85032612840901,-2.98529631496813,-1.70944333593006,2.11027760677358,0,4.62956343652996,2.531780798429,0.781253973679363,-1.62078102268532,1.09290705321903,0,0.892066575837935,2.60541850426015,0.011,0.341,0.53,0.15
"70",-1.00419253892019,0.985976891628804,0,4.3136693888159,0,1.00687349482667,-1.39862419747399,-4.85032612840901,-1.58830461730028,-2.62731713603888,5.63847194106384,0,-0.756862648000745,1.2916225266546,-0.781253973679363,0.488998529419193,2.06875396001274,-1.72121288811216,0.354610300675073,-0.53973144517192,0.011,-0.029,0.46,0.05
"71",1.00419253892019,1.86921330121526,2.3530497410194,-0.48367688006139,2.70006018185058,0.725956001280448,0.468384931242616,-2.43914531241591,-1.48886124937508,-0.881814845088069,0.655740054615905,1.32452267500207,0,1.17763873238252,-0.787405643090588,-0.162733965937556,-0.739830748144499,0.346620797648622,0.705470297988997,-2.55799574572513,0.011,-0.159,0.37,-0.16
"72",0.994208686406672,0,3.38395342487647,-0.607904607638199,2.42926925690445,1.79216266173552,-1.05696814896876,2.43914531241591,3.07716586667537,-2.70775972637827,-1.98026272961795,1.95445960729703,0.379147373626232,2.40975515790605,-2.19789067187752,0.811034453745374,-0.74534506545807,-0.694447235281093,1.04896066710194,5.1108206315948,0.011,0.031,0.91,-0.31
"73",-0.994208686406672,-5.71584138399488,1.16228398279929,0,-2.42926925690445,0.0887705340140599,-0.473373665019894,-2.43914531241591,0,4.47771743631833,3.49380513612805,-0.647251450561748,-1.91027776407107,-1.14943794257352,0,-1.62870049746993,-0.750942202213167,0.34782643763247,-0.17406444777841,-5.66758049850504,0.011,-0.329,-0.41,0.09
"74",0.994208686406672,-1.98026272961793,12.5163142954006,-0.980400009662086,-2.70006018185058,-0.444642795713435,-0.594885751977214,0,1.56347141474025,-2.65961776071562,-2.82935086426119,1.92932029346789,0,-4.9368365977966,0.804833318282849,-1.82275137592651,-1.68922935645055,-1.75135824927082,1.38410514118714,-2.13174216607541,0.011,-0.489,-0.7,0.2
"75",-0.994208686406672,-4.08219945202553,0,4.69117884116961,0,-0.895261127211411,-2.2934016629014,2.43914531241591,0,3.53994203737544,-2.00675630508091,1.26583968719235,0.288878390589131,3.67651938246407,0,-1.17747365445335,0.594481580932049,1.05449131766149,2.04088716312072,1.07155138131252,0.011,-0.159,-0.8,0.6
"76",1.48763074012881,-3.2178898364235,-6.06246218164346,0.468934036338631,-5.40672212702757,-2.45802088359679,0.608644605640229,-5.09762869352206,-4.64063728141562,-0.880324276659827,-5.79536425100871,0.626961301359541,-0.481928643594909,1.26031721533253,-0.804833318282849,-1.19150345778714,-1.10686528091897,0.34904049397686,-1.35595297856324,-3.83433551976475,0.011,-0.679,-0.27,0.91
"77",-0.989290838374002,-1.0380716054561,-2.10534091978323,-0.468934036338631,8.10678230887816,-0.276880656813283,-0.853143504946896,2.65848338110615,3.07716586667537,-6.34443830828726,-1.68475705726114,-0.626961301359541,0.674051661384301,-4.9368365977966,-2.04088716312072,1.6978336534418,-1.11925404322784,0.694447235281093,-1.72121288811213,0.584607056342401,0.011,-0.519,-0.2,0.21
"78",0.495868784651865,1.0380716054561,-6.59579677917974,-1.06321143310475,-8.10678230887816,1.46791626630489,-0.490798531219205,0,-3.07716586667537,-12.9459283041619,1.68475705726114,0,0,-5.19327487416432,1.4329825554825,-2.55768417896498,-3.70412716803492,-0.694447235281093,2.40148762038739,-2.82448989512596,0.011,-0.959,-0.16,-0.27
"79",-0.994208686406672,2.12864571978111,1.08500160240657,-0.476191376024326,0,-0.823049913651541,0.735297430525872,-5.38957682051322,1.48886124937508,-2.15062052209634,-0.718565966087459,0,2.65167051426394,-2.70140684112561,-1.4329825554825,2.89381894923546,3.27028700817507,-1.75751448215076,0.507186209796018,-0.534403409427142,0.011,0.831,-0.67,-0.93
"80",-0.500835771437247,2.16675143343825,1.16228398279929,-0.598445831524064,5.40672212702757,-2.41647445910123,-1.97293699063077,5.38957682051322,-1.48886124937508,8.33816089390513,0.718565966087459,0,0,-2.77641376027984,-0.828162083172201,3.46283568400381,-1.31292914417926,1.05821093305369,-0.846745109909852,2.25175076794422,0.011,0.161,0.21,0.2
"81",-0.503356767482943,-1.07750731679586,2.1978906718775,1.07463720754839,0,0.749769210580054,0.248756347180201,-8.02999424016429,-1.51136378100478,5.82689081239751,0.713439411387395,0,1.02278901832564,4.08219945202553,-0.835077921742,0.485045413374952,0.614846030045246,-0.704228262541284,1.18344576470029,0.522535480266484,0.011,0.221,-0.06,0.11
